"Complete_Date","Month","Year","State","City","CHighSchoolLevel","CPovertyLevel","CHouseholdIncome","CShareWhite","CShareBlack","CShareNativeAmerican","CShareAsian","CShareHispanic","Age","Age_Group","Weapon","Weapon_Category","Race","MentalIllness","Gender","NumberOfShootings"
"2015-05-15","May","2015","ILLINOIS","ROCKFORD","83.1","24.8","38716","65.1","20.5","0.4","2.9","15.8","41","ADULTS","UNKNOWN","UNKNOWN","WHITE","TRUE","MALE","1"
"2015-05-16","May","2015","ILLINOIS","HARVEY","78.1","36.4","22014","10","75.8","0.3","0.9","19","45","ADULTS","GUN","RANGED","BLACK","FALSE","MALE","1"
"2015-05-17","May","2015","CALIFORNIA","SAN DIEGO","87.3","15.4","66116","58.9","6.7","0.6","15.9","28.8","34","ADULTS","GUN","RANGED","WHITE","TRUE","MALE","1"
"2015-05-17","May","2015","CALIFORNIA","SAN DIEGO","87.3","15.4","66116","58.9","6.7","0.6","15.9","28.8","34","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","TRUE","MALE","1"
"2015-05-17","May","2015","FLORIDA","ST. PETERSBURG","89.5","17.2","45748","68.7","23.9","0.3","3.2","6.6","18","ADULTS","GUN","RANGED","WHITE","TRUE","MALE","1"
"2015-05-17","May","2015","ILLINOIS","HARVEY","78.1","36.4","22014","10","75.8","0.3","0.9","19","45","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2015-05-17","May","2015","NEW MEXICO","RUIDOSO","92.4","12.1","42098","85.9","0.4","3","0.6","27.1","27","ADULTS","SWORD","MELEE","WHITE","FALSE","MALE","1"
"2015-05-17","May","2015","TEXAS","WACO","79.2","29","33147","59.2","21.5","0.6","1.8","29.6","40","ADULTS","UNKNOWN","UNKNOWN","HISPANIC","FALSE","MALE","1"
"2015-05-17","May","2015","TEXAS","WACO","79.2","29","33147","59.2","21.5","0.6","1.8","29.6","47","ADULTS","UNKNOWN","UNKNOWN","WHITE","FALSE","MALE","1"
"2015-05-17","May","2015","TEXAS","WACO","79.2","29","33147","59.2","21.5","0.6","1.8","29.6","65","ELDERLY","UNKNOWN","UNKNOWN","HISPANIC","FALSE","MALE","1"
"2015-05-17","May","2015","TEXAS","WACO","79.2","29","33147","59.2","21.5","0.6","1.8","29.6","0","UNKNOWN","UNKNOWN","UNKNOWN","WHITE","FALSE","MALE","1"
"2015-05-19","May","2015","ALABAMA","ALBERTVILLE","72.7","26.7","32911","75.9","1.9","0.8","0.5","27.9","31","ADULTS","UNKNOWN","UNKNOWN","WHITE","TRUE","MALE","1"
"2015-05-19","May","2015","ARKANSAS","CABOT","92.4","11.4","57790","93.1","1.6","0.6","1.5","4.1","35","ADULTS","GUN","RANGED","WHITE","FALSE","MALE","1"
"2015-05-19","May","2015","COLORADO","GRAND JUNCTION","91.3","18.9","45358","88.7","0.8","1","1.1","13.9","17","TEENAGERS","GUN","RANGED","UNKNOWN","FALSE","MALE","1"
"2015-05-19","May","2015","COLORADO","GRAND JUNCTION","91.3","18.9","45358","88.7","0.8","1","1.1","13.9","17","TEENAGERS","GUN","RANGED","WHITE","FALSE","MALE","1"
"2015-05-19","May","2015","PENNSYLVANIA","LANCASTER","76.3","29","35313","55.2","16.3","0.7","3","39.3","29","ADULTS","GUN","RANGED","BLACK","FALSE","MALE","1"
"2015-05-19","May","2015","VIRGINIA","ARLINGTON","93.5","9","105763","71.7","8.5","0.5","9.6","15.1","54","ADULTS","UNARMED","UNARMED","HISPANIC","FALSE","MALE","1"
"2015-05-20","May","2015","KENTUCKY","OWENSBORO","85.5","19.8","37279","87.5","7.3","0.1","0.9","3.2","38","ADULTS","GUN","RANGED","BLACK","FALSE","MALE","1"
"2015-05-20","May","2015","NEBRASKA","OMAHA","88","16.7","49896","73.1","13.7","0.8","2.4","13.1","26","ADULTS","GUN","RANGED","BLACK","FALSE","MALE","1"
"2015-05-20","May","2015","NEBRASKA","OMAHA","88","16.7","49896","73.1","13.7","0.8","2.4","13.1","26","ADULTS","UNKNOWN","UNKNOWN","BLACK","FALSE","MALE","1"
"2015-05-20","May","2015","OHIO","GREEN","93.4","8.3","62605","95","1.8","0.2","1.5","1.2","52","ADULTS","KNIFE","MELEE","WHITE","FALSE","MALE","1"
"2015-05-20","May","2015","OHIO","UNIONTOWN","92.5","7.6","60304","97.4","0.7","0.2","0.3","0.8","52","ADULTS","KNIFE","MELEE","WHITE","FALSE","MALE","1"
"2015-05-20","May","2015","PENNSYLVANIA","LANCASTER","76.3","29","35313","55.2","16.3","0.7","3","39.3","29","ADULTS","GUN","RANGED","BLACK","FALSE","MALE","1"
"2015-05-20","May","2015","SOUTH CAROLINA","CHARLESTON","93.6","17.8","55546","70.2","25.4","0.2","1.6","2.9","43","ADULTS","KNIFE","MELEE","WHITE","FALSE","MALE","1"
"2015-05-20","May","2015","WYOMING","GILLETTE","90.4","9","74165","92.2","0.4","1.2","0.7","9.5","39","ADULTS","KNIFE","MELEE","WHITE","FALSE","FEMALE","1"
"2015-05-21","May","2015","FLORIDA","FORT LAUDERDALE","85.9","20.7","50778","62.6","31","0.3","1.5","13.7","29","ADULTS","UNKNOWN","UNKNOWN","BLACK","TRUE","MALE","1"
"2015-05-21","May","2015","FLORIDA","FT. LAUDERDALE","0","0","0","0","0","0","0","0","29","ADULTS","KNIFE","MELEE","BLACK","FALSE","MALE","1"
"2015-05-21","May","2015","NEW JERSEY","HACKENSACK","86.6","15.8","55289","46.7","24.4","0.6","10.3","35.3","24","ADULTS","KNIFE","MELEE","HISPANIC","TRUE","MALE","1"
"2015-05-21","May","2015","SOUTH CAROLINA","CHARLESTON","93.6","17.8","55546","70.2","25.4","0.2","1.6","2.9","32","ADULTS","GUN","RANGED","BLACK","FALSE","MALE","1"
"2015-05-21","May","2015","SOUTH CAROLINA","CHARLESTON","93.6","17.8","55546","70.2","25.4","0.2","1.6","2.9","32","ADULTS","UNKNOWN","UNKNOWN","BLACK","FALSE","MALE","1"
"2015-05-21","May","2015","SOUTH CAROLINA","NORTH CHARLESTON","81.8","22.7","39543","41.6","47.2","0.5","1.9","10.9","43","ADULTS","KNIFE","MELEE","WHITE","FALSE","MALE","1"
"2015-05-21","May","2015","TEXAS","EL PASO","78","20.9","42772","80.8","3.4","0.7","1.2","80.7","22","ADULTS","GUN","RANGED","HISPANIC","TRUE","MALE","1"
"2015-05-22","May","2015","PENNSYLVANIA","SOMERSET","88.7","23.9","35875","96.8","0.8","0.2","0.9","1.1","40","ADULTS","GUN","RANGED","WHITE","FALSE","MALE","1"
"2015-05-22","May","2015","PENNSYLVANIA","SOMERSET","88.7","23.9","35875","96.8","0.8","0.2","0.9","1.1","40","ADULTS","TOY WEAPON","HARMLESS","WHITE","FALSE","MALE","1"
"2015-05-23","May","2015","ARIZONA","EAGAR","89.2","18","50675","87.8","0.6","3.4","0.2","18.8","40","ADULTS","GUN","RANGED","WHITE","FALSE","MALE","1"
"2015-05-23","May","2015","MICHIGAN","DETROIT","78.3","40.3","25764","10.6","82.7","0.4","1.1","6.8","25","ADULTS","GUN","RANGED","BLACK","FALSE","MALE","1"
"2015-05-23","May","2015","MISSOURI","GREEN RIDGE","91.1","7.1","44583","95.4","0.2","0","0","2.7","47","ADULTS","UNKNOWN","UNKNOWN","WHITE","FALSE","MALE","1"
"2015-05-23","May","2015","MISSOURI","SEDALIA","80.7","23.9","31460","85.3","5.2","0.5","0.7","9","47","ADULTS","GUN","RANGED","WHITE","FALSE","MALE","1"
"2015-05-25","May","2015","ALABAMA","HUNTSVILLE","90.2","18.2","48775","60.3","31.2","0.6","2.4","5.8","36","ADULTS","KNIFE","MELEE","BLACK","FALSE","MALE","1"
"2015-05-25","May","2015","ALABAMA","HUNTSVILLE","90.2","18.2","48775","60.3","31.2","0.6","2.4","5.8","36","ADULTS","KNIFE","MELEE","BLACK","TRUE","MALE","1"
"2015-05-25","May","2015","TEXAS","AUSTIN","87.5","18","57689","68.3","8.1","0.9","6.3","35.1","31","ADULTS","GUN","RANGED","WHITE","TRUE","FEMALE","1"
"2015-05-25","May","2015","TEXAS","AUSTIN","87.5","18","57689","68.3","8.1","0.9","6.3","35.1","31","ADULTS","UNKNOWN","UNKNOWN","WHITE","TRUE","FEMALE","1"
"2015-05-26","May","2015","LOUISIANA","BOSSIER CITY","88.4","16.7","47342","65.4","25.6","0.5","2","8.1","24","ADULTS","UNKNOWN","UNKNOWN","WHITE","FALSE","MALE","2"
"2015-05-26","May","2015","NEW YORK","NEW YORK","80.3","20.6","53373","44","25.5","0.7","12.7","28.6","51","ADULTS","UNKNOWN","UNKNOWN","BLACK","FALSE","MALE","1"
"2015-05-26","May","2015","NEW YORK","QUEENS","0","0","0","0","0","0","0","0","51","ADULTS","GUN","RANGED","BLACK","FALSE","MALE","1"
"2015-05-26","May","2015","WASHINGTON","SNOHOMISH","92.2","12.7","55648","89","0.5","1.1","2.1","8","62","ADULTS","GUN","RANGED","WHITE","TRUE","MALE","1"
"2015-05-27","May","2015","CALIFORNIA","ALPINE","90.3","8.8","77883","87.3","1.2","1.6","2.2","14.6","33","ADULTS","GUN","RANGED","UNKNOWN","TRUE","MALE","1"
"2015-05-27","May","2015","CALIFORNIA","ALPINE","90.3","8.8","77883","87.3","1.2","1.6","2.2","14.6","33","ADULTS","SCREWDRIVER","MELEE","WHITE","TRUE","MALE","1"
"2015-05-27","May","2015","CALIFORNIA","LONG BEACH","79.4","20.6","52783","46.1","13.5","0.7","12.9","40.8","20","ADULTS","UNARMED","UNARMED","OTHER","FALSE","MALE","1"
"2015-05-27","May","2015","GEORGIA","EATONTON","76.3","29.5","27321","34.7","57.3","0.2","0.5","8.1","57","ADULTS","KNIFE","MELEE","WHITE","TRUE","MALE","1"
"2015-05-27","May","2015","GEORGIA","ROCKVILLE","0","0","0","0","0","0","0","0","57","ADULTS","KNIFE","MELEE","WHITE","TRUE","MALE","1"
"2015-05-27","May","2015","KANSAS","KANSAS CITY","77.8","24.9","38749","52.2","26.8","0.8","2.7","27.8","34","ADULTS","GUN","RANGED","WHITE","TRUE","MALE","1"
"2015-05-27","May","2015","NEW JERSEY","IDEAL BEACH","0","0","0","0","0","0","0","0","39","ADULTS","KNIFE","MELEE","WHITE","FALSE","MALE","1"
"2015-05-27","May","2015","NEW JERSEY","MIDDLETOWN","0","0","0","0","0","0","0","0","39","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2015-05-27","May","2015","OKLAHOMA","EDMOND","95.9","10.1","71974","82.6","5.5","2.6","3.2","5.1","24","ADULTS","GUN","RANGED","WHITE","TRUE","MALE","1"
"2015-05-27","May","2015","OKLAHOMA","EDMOND","95.9","10.1","71974","82.6","5.5","2.6","3.2","5.1","24","ADULTS","TOY WEAPON","HARMLESS","WHITE","TRUE","MALE","1"
"2015-05-28","May","2015","COLORADO","NORTHGLENN","86.6","14","55831","76.6","2.3","1.3","3.7","30.6","32","ADULTS","GUN","RANGED","BLACK","FALSE","MALE","1"
"2015-05-28","May","2015","COLORADO","NORTHGLENN","86.6","14","55831","76.6","2.3","1.3","3.7","30.6","32","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2015-05-28","May","2015","GEORGIA","CARROLLTON","78.3","28.7","34055","58.4","31.9","0.4","1.4","10.8","40","ADULTS","GUN","RANGED","BLACK","FALSE","MALE","1"
"2015-05-28","May","2015","MICHIGAN","TRENTON","91.7","8","55218","95.5","1.3","0.5","0.7","3.2","18","ADULTS","LAWN MOWER BLADE","CONTACT WEAPON","WHITE","FALSE","MALE","1"
"2015-05-28","May","2015","SOUTH CAROLINA","LANCASTER","80.5","30.1","29974","43","51.3","0.2","0.9","5.7","60","ADULTS","GUN","RANGED","WHITE","FALSE","MALE","1"
"2015-05-29","May","2015","KENTUCKY","LOUISA","78.5","33.9","22667","98.2","0.5","0","0","0.9","56","ADULTS","GUN","RANGED","WHITE","FALSE","MALE","1"
"2015-05-29","May","2015","NEW JERSEY","LYNDHURST","0","0","0","0","0","0","0","0","36","ADULTS","KNIFE","MELEE","BLACK","FALSE","MALE","1"
"2015-05-29","May","2015","OKLAHOMA","MOUNDS","87.9","18.9","35625","76","1.4","15.6","0.2","3.3","35","ADULTS","UNKNOWN","UNKNOWN","WHITE","FALSE","MALE","1"
"2015-05-29","May","2015","OKLAHOMA","OKMULGEE COUNTY","0","0","0","0","0","0","0","0","35","ADULTS","GUN","RANGED","WHITE","FALSE","MALE","1"
"2015-05-29","May","2015","OREGON","WILDERVILLE","0","0","0","0","0","0","0","0","55","ADULTS","GUN","RANGED","WHITE","FALSE","MALE","1"
"2015-05-30","May","2015","ARIZONA","COTTONWOOD","84.6","9.6","41875","0.4","0","99.6","0","0","19","ADULTS","UNARMED","UNARMED","WHITE","FALSE","MALE","1"
"2015-05-30","May","2015","OREGON","WILDERVILLE","0","0","0","0","0","0","0","0","55","ADULTS","UNKNOWN","UNKNOWN","WHITE","FALSE","MALE","1"
"2015-05-30","May","2015","TENNESSEE","NASHVILLE","0","0","0","0","0","0","0","0","39","ADULTS","TOY WEAPON","HARMLESS","HISPANIC","FALSE","MALE","1"
"2015-05-31","May","2015","GEORGIA","CONYERS","82.4","27.8","37293","29.9","56.6","0.3","1.4","16.3","36","ADULTS","UNKNOWN","UNKNOWN","WHITE","TRUE","MALE","1"
"2015-05-31","May","2015","NEW YORK","ROCHESTER","80.5","33.5","30960","43.7","41.7","0.5","3.1","16.4","50","ADULTS","GUN","RANGED","BLACK","FALSE","MALE","1"
"2015-05-31","May","2015","OREGON","MEDFORD","86.4","23","41931","86","0.9","1.2","1.5","13.8","40","ADULTS","GUN","RANGED","UNKNOWN","TRUE","MALE","2"
"2015-05-31","May","2015","TEXAS","PALESTINE","81.7","23.8","36348","62.1","23.3","0.5","0.9","21.9","47","ADULTS","GUN","RANGED","UNKNOWN","FALSE","MALE","1"
"2015-05-31","May","2015","TEXAS","PALESTINE","81.7","23.8","36348","62.1","23.3","0.5","0.9","21.9","47","ADULTS","TOY WEAPON","HARMLESS","WHITE","FALSE","MALE","1"
"2015-06-01","June","2015","NEW YORK","GREECE","91.8","8.4","48028","88.2","5.4","0.3","2.4","5.4","23","ADULTS","GUN","RANGED","WHITE","TRUE","MALE","1"
"2015-06-01","June","2015","NEW YORK","ROCHESTER","80.5","33.5","30960","43.7","41.7","0.5","3.1","16.4","23","ADULTS","GUN","RANGED","WHITE","TRUE","MALE","1"
"2015-06-01","June","2015","TEXAS","AZLE","85.9","9.1","55830","92.7","0.7","0.9","0.7","8.2","26","ADULTS","KNIFE","MELEE","UNKNOWN","TRUE","MALE","1"
"2015-06-02","June","2015","MASSACHUSETTS","BOSTON","85.2","21.5","55777","53.9","24.4","0.4","8.9","17.5","26","ADULTS","KNIFE","MELEE","BLACK","FALSE","MALE","1"
"2015-06-02","June","2015","MASSACHUSETTS","ROSLINDALE","0","0","0","0","0","0","0","0","26","ADULTS","KNIFE","MELEE","BLACK","FALSE","MALE","1"
"2015-06-02","June","2015","TEXAS","AZLE","85.9","9.1","55830","92.7","0.7","0.9","0.7","8.2","26","ADULTS","KNIFE","MELEE","WHITE","TRUE","MALE","1"
"2015-06-03","June","2015","CALIFORNIA","DELANO","55","30.3","35933","36.4","7.9","0.9","12.7","71.5","46","ADULTS","GUN","RANGED","HISPANIC","FALSE","MALE","2"
"2015-06-03","June","2015","NEW JERSEY","BYRAM","64.3","0","64500","96.7","0","0","0","3.3","56","ADULTS","GUN","RANGED","WHITE","TRUE","MALE","1"
"2015-06-03","June","2015","NEW JERSEY","BYRAM TOWNSHIP","0","0","0","0","0","0","0","0","56","ADULTS","GUN","RANGED","WHITE","FALSE","MALE","1"
"2015-06-03","June","2015","NEW MEXICO","LOS LUNAS","87.7","16.4","52166","72.1","2","2.5","0.8","57.9","36","ADULTS","UNARMED","UNARMED","HISPANIC","FALSE","MALE","1"
"2015-06-03","June","2015","TEXAS","ELLIS COUNTY","0","0","0","0","0","0","0","0","18","ADULTS","GUN","RANGED","HISPANIC","TRUE","MALE","1"
"2015-06-03","June","2015","TEXAS","FORRESTON","0","0","0","0","0","0","0","0","23","ADULTS","GUN","RANGED","HISPANIC","TRUE","MALE","1"
"2015-06-03","June","2015","TEXAS","FUQUA","0","0","0","0","0","0","0","0","33","ADULTS","KNIFE","MELEE","HISPANIC","FALSE","MALE","1"
"2015-06-03","June","2015","TEXAS","HOUSTON","76.7","22.5","46187","50.5","23.7","0.7","6","43.8","33","ADULTS","KNIFE","MELEE","HISPANIC","FALSE","MALE","1"
"2015-06-04","June","2015","PENNSYLVANIA","PHILADELPHIA","82","26.4","38253","41","43.4","0.5","6.3","12.3","33","ADULTS","UNKNOWN","UNKNOWN","BLACK","FALSE","MALE","1"
"2015-06-05","June","2015","CALIFORNIA","SANTA MARIA","58.7","21.2","50433","56.2","1.7","1.8","5.1","70.4","50","ADULTS","GUN","RANGED","HISPANIC","FALSE","MALE","1"
"2015-06-05","June","2015","WEST VIRGINIA","MORGANTOWN","93.7","34.1","34090","89.7","4.1","0.1","3.4","2.6","45","ADULTS","UNKNOWN","UNKNOWN","WHITE","FALSE","FEMALE","1"
"2015-06-05","June","2015","WEST VIRGINIA","MORGANTOWN","93.7","34.1","34090","89.7","4.1","0.1","3.4","2.6","45","ADULTS","VEHICLE","VEHICLE","WHITE","FALSE","FEMALE","1"
"2015-06-06","June","2015","CALIFORNIA","OAKLAND","80.4","20.4","54618","34.5","28","0.8","16.8","25.4","30","ADULTS","GUN","RANGED","BLACK","FALSE","MALE","1"
"2015-06-06","June","2015","CALIFORNIA","PAJARO","25.5","31.9","33194","47.3","0.5","2.5","1.7","94.1","45","ADULTS","UNKNOWN","UNKNOWN","HISPANIC","FALSE","MALE","1"
"2015-06-06","June","2015","CALIFORNIA","WATSONSVILLE","0","0","0","0","0","0","0","0","45","ADULTS","GUN","RANGED","HISPANIC","FALSE","MALE","1"
"2015-06-06","June","2015","COLORADO","STRASBURG","92.9","4.7","76875","93.6","0.9","0.9","0.6","6.7","27","ADULTS","GUN","RANGED","HISPANIC","FALSE","MALE","2"
"2015-06-06","June","2015","FLORIDA","NORTH PORT","90.5","12.8","52571","87.6","7","0.3","1.2","8.7","53","ADULTS","GUN","RANGED","WHITE","FALSE","MALE","1"
"2015-06-06","June","2015","TEXAS","MIDLAND","83","9.3","69173","75.5","7.9","0.7","1.4","37.6","42","ADULTS","BOX CUTTER","MELEE","WHITE","TRUE","MALE","1"
"2015-06-06","June","2015","TEXAS","MIDLAND","83","9.3","69173","75.5","7.9","0.7","1.4","37.6","42","ADULTS","UNKNOWN","UNKNOWN","WHITE","FALSE","MALE","1"
"2015-06-07","June","2015","FLORIDA","MELBOURNE","89.2","15.9","40219","80.9","10.3","0.3","3.1","8.9","36","ADULTS","GUN","RANGED","WHITE","FALSE","MALE","1"
"2015-06-07","June","2015","WASHINGTON","WOODLAND","82","19.4","62430","86.4","0.9","0.7","0.8","16.6","58","ADULTS","GUN","RANGED","WHITE","TRUE","MALE","1"
"2015-06-08","June","2015","ARIZONA","SUN CITY","91","8.4","36365","96.5","1.4","0.2","0.7","2.8","69","ELDERLY","GUN","RANGED","WHITE","TRUE","MALE","1"
"2015-06-08","June","2015","CALIFORNIA","ANAHEIM","75.8","16.5","60752","52.7","2.8","0.8","14.8","52.8","30","ADULTS","KNIFE","MELEE","HISPANIC","TRUE","MALE","1"
"2015-06-08","June","2015","FLORIDA","MELBOURNE","89.2","15.9","40219","80.9","10.3","0.3","3.1","8.9","35","ADULTS","GUN","RANGED","WHITE","FALSE","MALE","1"
"2015-06-08","June","2015","INDIANA","BEECH GROVE","85.7","21.6","36487","91.5","3.2","0.3","0.7","4.2","54","ADULTS","GUN","RANGED","UNKNOWN","TRUE","MALE","1"
"2015-06-08","June","2015","NEW YORK","NEW YORK","80.3","20.6","53373","44","25.5","0.7","12.7","28.6","51","ADULTS","UNKNOWN","UNKNOWN","HISPANIC","TRUE","MALE","1"
"2015-06-08","June","2015","TEXAS","DALLAS","74.5","24","43781","50.7","25","0.7","2.9","42.4","25","ADULTS","UNKNOWN","UNKNOWN","BLACK","FALSE","MALE","1"
"2015-06-09","June","2015","IOWA","DES MOINES","87.3","20","46290","76.4","10.2","0.5","4.4","12","28","ADULTS","GUN","RANGED","WHITE","FALSE","MALE","1"
"2015-06-09","June","2015","IOWA","DES MOINES","87.3","20","46290","76.4","10.2","0.5","4.4","12","28","ADULTS","UNARMED","UNARMED","WHITE","FALSE","MALE","1"
"2015-06-09","June","2015","OHIO","CINCINNATI","85.8","30.5","33604","49.3","44.8","0.3","1.8","2.8","22","ADULTS","GUN","RANGED","BLACK","FALSE","MALE","1"
"2015-06-09","June","2015","OHIO","FINDLAY","90.6","19.2","45134","91.2","2.2","0.3","2.5","5.7","30","ADULTS","UNARMED","UNARMED","WHITE","FALSE","MALE","1"
"2015-06-09","June","2015","TEXAS","TOMBALL","88.8","22.7","44086","82.7","6.3","0.8","1.1","17","45","ADULTS","GUN","RANGED","WHITE","FALSE","MALE","2"
"2015-06-10","June","2015","LOUISIANA","NEW ORLEANS","85.2","27","36792","33","60.2","0.3","2.9","5.2","25","ADULTS","GUN","RANGED","BLACK","TRUE","MALE","1"
"2015-06-10","June","2015","NEW YORK","BRONX","0","0","0","0","0","0","0","0","19","ADULTS","GUN","RANGED","BLACK","FALSE","MALE","1"
"2015-06-10","June","2015","NEW YORK","NEW YORK","80.3","20.6","53373","44","25.5","0.7","12.7","28.6","19","ADULTS","GUN","RANGED","BLACK","FALSE","MALE","1"
"2015-06-11","June","2015","FLORIDA","MIAMI","73.2","28.3","31051","72.6","19.2","0.3","1","70","46","ADULTS","UNKNOWN","UNKNOWN","BLACK","FALSE","MALE","1"
"2015-06-11","June","2015","FLORIDA","POMPANO BEACH","82.8","23.4","41321","62.6","28.9","0.3","1.3","17.5","40","ADULTS","GUN","RANGED","BLACK","FALSE","MALE","1"
"2015-06-11","June","2015","FLORIDA","POMPANO BEACH","82.8","23.4","41321","62.6","28.9","0.3","1.3","17.5","40","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2015-06-11","June","2015","NEW JERSEY","HACKENSACK","86.6","15.8","55289","46.7","24.4","0.6","10.3","35.3","22","ADULTS","KNIFE","MELEE","HISPANIC","TRUE","MALE","1"
"2015-06-11","June","2015","TENNESSEE","COLUMBIA","85.1","23.2","36426","72.1","20.8","0.3","0.8","7","86","ELDERLY","GUN","RANGED","UNKNOWN","FALSE","MALE","1"
"2015-06-11","June","2015","TENNESSEE","COLUMBIA","85.1","23.2","36426","72.1","20.8","0.3","0.8","7","86","ELDERLY","GUN","RANGED","UNKNOWN","TRUE","MALE","1"
"2015-06-11","June","2015","TEXAS","BEXAR COUNTY","0","0","0","0","0","0","0","0","28","ADULTS","GUN","RANGED","HISPANIC","TRUE","MALE","1"
"2015-06-11","June","2015","TEXAS","SAN ANTONIO","81.4","19.8","46744","72.6","6.9","0.9","2.4","63.2","28","ADULTS","UNKNOWN","UNKNOWN","HISPANIC","TRUE","MALE","1"
"2015-06-12","June","2015","INDIANA","KOKOMO","86.3","21.3","37623","83.5","10.7","0.4","1","3.3","17","TEENAGERS","GUN","RANGED","WHITE","FALSE","FEMALE","1"
"2015-06-12","June","2015","INDIANA","KOKOMO","86.3","21.3","37623","83.5","10.7","0.4","1","3.3","17","TEENAGERS","TOY WEAPON","HARMLESS","WHITE","TRUE","FEMALE","1"
"2015-06-13","June","2015","INDIANA","FORT WAYNE","88.3","19","43774","73.6","15.4","0.4","3.3","8","46","ADULTS","GUN","RANGED","UNKNOWN","FALSE","MALE","1"
"2015-06-13","June","2015","INDIANA","FORT WAYNE","88.3","19","43774","73.6","15.4","0.4","3.3","8","46","ADULTS","GUN","RANGED","WHITE","FALSE","MALE","1"
"2015-06-13","June","2015","KENTUCKY","LOUISVILLE","0","0","0","0","0","0","0","0","35","ADULTS","FLAGPOLE","POLEARMS","BLACK","FALSE","MALE","1"
"2015-06-13","June","2015","SOUTH CAROLINA","NORTH AUGUSTA","91","11.8","50028","74.2","20.4","0.3","1.1","4.2","24","ADULTS","UNKNOWN","UNKNOWN","WHITE","FALSE","FEMALE","1"
"2015-06-13","June","2015","TEXAS","HUTCHINS","72.2","25.7","36403","44.5","39.4","0.8","0.3","35.3","35","ADULTS","GUN","RANGED","WHITE","FALSE","MALE","1"
"2015-06-13","June","2015","TEXAS","HUTCHINS","72.2","25.7","36403","44.5","39.4","0.8","0.3","35.3","35","ADULTS","GUNS AND EXPLOSIVES","EXPLOSIVES","WHITE","TRUE","MALE","1"
"2015-06-14","June","2015","CALIFORNIA","STOCKTON","74.9","25.3","44797","37","12.2","1.1","21.5","40.3","28","ADULTS","VEHICLE","VEHICLE","HISPANIC","FALSE","MALE","1"
"2015-06-14","June","2015","FLORIDA","COCOA","83.1","29.3","30517","59.2","31.3","0.5","1.1","11.3","15","TEENAGERS","GUN","RANGED","WHITE","TRUE","MALE","1"
"2015-06-14","June","2015","LOUISIANA","ST. MARTINVILLE","73.1","30.2","27333","35.3","62.7","0.2","0.1","1.4","23","ADULTS","GUN","RANGED","BLACK","FALSE","FEMALE","1"
"2015-06-15","June","2015","CALIFORNIA","SOUTH LAKE TAHOE","84.6","18.5","39793","73.5","0.9","1.1","5.5","31.1","22","ADULTS","UNARMED","UNARMED","BLACK","FALSE","MALE","1"
